ip_address,username,failed_attempts,successful_attempts,time_window,label
192.168.43.175,user,1,1,1,0
192.168.138.251,admin,140,0,1,1
192.168.218.141,test,0,1,1,0
192.168.103.150,admin,0,1,1,0
192.168.103.163,admin,163,0,5,1
192.168.87.177,guest,139,0,10,1
192.168.242.126,user,1,0,30,0
192.168.108.185,admin,2,1,10,0
192.168.110.246,guest,59,0,5,1
192.168.245.36,guest,2,0,5,0
192.168.6.239,test,3,1,10,0
192.168.79.196,admin,1,1,5,0
192.168.219.177,guest,54,0,1,1
192.168.143.245,guest,158,0,1,1
192.168.139.105,user,0,0,1,0
192.168.81.175,guest,0,1,1,0
192.168.91.221,test,132,0,5,1
192.168.145.160,guest,71,0,30,1
192.168.244.163,guest,3,1,1,0
192.168.61.38,guest,1,0,5,0
192.168.226.164,user,3,0,5,0
192.168.93.51,test,179,0,5,1
192.168.202.228,guest,3,0,5,0
192.168.189.232,guest,112,0,1,1
192.168.38.12,test,2,0,10,0
192.168.122.196,test,71,0,10,1
192.168.218.94,guest,3,1,5,0
192.168.129.82,admin,1,1,10,0
192.168.38.59,user,1,0,10,0
192.168.137.12,admin,2,1,1,0
192.168.187.64,admin,133,0,10,1
192.168.169.75,guest,1,1,5,0
192.168.143.199,test,2,0,30,0
192.168.56.42,admin,1,0,1,0
192.168.224.46,user,65,0,10,1
192.168.94.55,user,3,0,30,0
192.168.197.149,guest,2,1,10,0
192.168.217.83,guest,3,0,1,0
192.168.169.1,guest,3,1,30,0
192.168.1.220,admin,64,0,5,1
192.168.130.101,admin,3,0,5,0
192.168.50.204,guest,0,0,10,0
192.168.38.86,user,74,0,10,1
192.168.70.154,test,2,1,10,0
192.168.50.202,guest,52,0,10,1
192.168.188.75,user,1,0,5,0
192.168.30.74,admin,164,0,30,1
192.168.195.213,admin,2,0,10,0
192.168.125.132,admin,2,1,10,0
192.168.23.128,guest,81,0,30,1
192.168.127.211,guest,0,0,1,0
192.168.64.117,test,3,1,1,0
192.168.110.70,admin,0,1,1,0
192.168.55.169,guest,0,1,5,0
192.168.22.25,test,42,0,5,1
192.168.201.207,guest,3,1,1,0
192.168.52.46,user,0,1,10,0
192.168.26.254,user,1,0,5,0
192.168.188.120,guest,169,0,5,1
192.168.71.197,test,1,0,5,0
192.168.26.35,admin,2,1,5,0
192.168.227.142,user,2,0,1,0
192.168.77.155,guest,50,0,30,1
192.168.45.18,test,2,0,1,0
192.168.174.72,admin,1,1,5,0
192.168.197.4,test,0,0,30,0
192.168.145.205,guest,3,0,1,0
192.168.12.46,guest,116,0,5,1
192.168.225.35,user,0,1,10,0
192.168.65.202,admin,3,1,30,0
192.168.254.112,user,1,1,1,0
192.168.66.30,admin,0,1,10,0
192.168.176.169,guest,170,0,30,1
192.168.65.224,user,0,0,5,0
192.168.191.51,admin,3,0,10,0
192.168.105.161,guest,2,0,1,0
192.168.122.153,guest,1,1,5,0
192.168.97.3,user,0,0,30,0
192.168.151.176,user,31,0,1,1
192.168.38.119,guest,3,0,1,0
192.168.78.21,user,1,1,1,0
192.168.56.146,user,0,1,30,0
192.168.23.76,user,36,0,10,1
192.168.239.222,test,0,0,30,0
192.168.187.19,guest,2,1,10,0
192.168.91.108,guest,184,0,1,1
192.168.130.36,test,86,0,5,1
192.168.202.85,test,2,0,1,0
192.168.72.77,admin,1,1,1,0
192.168.226.50,admin,3,0,10,0
192.168.136.147,guest,1,0,30,0
192.168.8.208,user,0,1,1,0
192.168.116.139,test,3,1,5,0
192.168.5.135,test,1,1,1,0
192.168.90.160,guest,3,0,30,0
192.168.10.48,admin,2,1,30,0
192.168.110.27,user,1,0,10,0
192.168.114.22,admin,0,0,10,0
192.168.25.78,guest,1,0,5,0
192.168.61.249,admin,2,0,30,0
192.168.29.222,admin,1,0,5,0
192.168.203.239,admin,1,1,5,0
192.168.109.31,user,0,0,5,0
192.168.237.196,user,3,0,5,0
192.168.100.209,user,1,0,5,0
192.168.243.46,user,47,0,5,1
192.168.138.171,guest,0,1,1,0
192.168.122.18,test,170,0,1,1
192.168.104.31,guest,0,1,5,0
192.168.250.245,guest,2,1,5,0
192.168.239.16,user,0,1,5,0
192.168.102.254,test,0,1,10,0
192.168.249.23,test,2,0,10,0
192.168.127.150,test,2,1,30,0
192.168.245.27,test,0,0,30,0
192.168.188.233,admin,0,0,30,0
192.168.193.228,user,1,1,30,0
192.168.230.123,guest,0,1,1,0
192.168.209.87,guest,32,0,30,1
192.168.249.107,user,104,0,30,1
192.168.23.240,guest,3,1,1,0
192.168.57.157,guest,143,0,10,1
192.168.62.173,user,60,0,10,1
192.168.90.211,guest,1,1,5,0
192.168.165.244,user,0,0,30,0
192.168.160.195,user,2,0,30,0
192.168.74.136,admin,2,1,1,0
192.168.44.195,test,2,1,10,0
192.168.221.94,guest,1,1,1,0
192.168.33.225,guest,0,1,5,0
192.168.101.63,admin,1,0,10,0
192.168.121.218,user,2,0,30,0
192.168.0.74,test,3,1,5,0
192.168.178.91,test,3,0,5,0
192.168.83.21,user,0,1,10,0
192.168.2.128,admin,3,1,10,0
192.168.185.225,admin,2,1,5,0
192.168.13.141,test,96,0,10,1
192.168.184.239,test,3,1,5,0
192.168.246.28,test,183,0,1,1
192.168.242.130,user,1,1,10,0
192.168.115.192,user,45,0,1,1
192.168.134.31,test,129,0,10,1
192.168.63.64,user,2,0,30,0
192.168.150.36,user,3,1,30,0
192.168.193.236,guest,2,0,1,0
192.168.51.185,user,3,1,1,0
192.168.66.33,user,3,0,10,0
192.168.111.18,user,36,0,10,1
192.168.14.244,user,147,0,1,1
192.168.156.182,admin,1,1,5,0
192.168.101.70,guest,2,0,30,0
192.168.79.192,user,2,1,5,0
192.168.195.90,guest,114,0,5,1
192.168.53.193,user,1,1,30,0
192.168.186.249,admin,173,0,1,1
192.168.205.31,guest,3,1,10,0
192.168.16.29,test,195,0,10,1
192.168.134.40,admin,3,1,5,0
192.168.93.111,user,1,1,10,0
192.168.130.233,guest,3,1,1,0
192.168.129.156,admin,3,0,30,0
192.168.251.160,user,2,1,10,0
192.168.10.158,user,144,0,1,1
192.168.116.163,user,111,0,1,1
192.168.207.60,admin,39,0,1,1
192.168.45.99,admin,61,0,10,1
192.168.204.117,guest,192,0,1,1
192.168.163.209,guest,0,1,10,0
192.168.121.39,user,1,0,30,0
192.168.75.130,user,2,0,5,0
192.168.187.194,user,168,0,30,1
192.168.209.101,user,2,1,10,0
192.168.137.19,guest,2,1,1,0
192.168.67.160,test,2,1,1,0
192.168.220.43,guest,0,1,10,0
192.168.158.35,guest,0,1,10,0
192.168.201.9,user,3,1,5,0
192.168.128.6,guest,3,0,5,0
192.168.255.66,test,107,0,5,1
192.168.60.90,guest,0,1,30,0
192.168.76.193,guest,25,0,1,1
192.168.43.90,test,2,1,30,0
192.168.183.82,test,98,0,30,1
192.168.249.204,user,2,1,5,0
192.168.221.52,user,0,1,1,0
192.168.82.60,guest,3,1,5,0
192.168.121.195,admin,2,0,10,0
192.168.156.63,user,1,1,5,0
192.168.222.198,test,94,0,1,1
192.168.94.19,admin,1,0,30,0
192.168.167.18,user,1,1,5,0
192.168.253.193,guest,0,0,30,0
192.168.234.85,guest,0,0,30,0
192.168.128.249,test,83,0,30,1
192.168.14.105,guest,2,0,1,0
192.168.243.87,admin,0,1,10,0
192.168.189.172,guest,1,0,1,0
192.168.176.117,user,2,0,10,0
192.168.140.160,admin,0,0,10,0
192.168.224.180,admin,2,1,10,0
192.168.105.188,test,2,1,1,0
192.168.118.179,user,1,1,1,0
192.168.51.73,test,0,0,30,0
192.168.252.156,user,1,0,10,0
192.168.98.115,admin,155,0,30,1
192.168.118.121,user,2,1,30,0
192.168.204.234,admin,1,0,30,0
192.168.220.33,user,163,0,10,1
192.168.215.67,guest,3,1,1,0
192.168.168.114,test,0,1,1,0
192.168.122.110,test,3,0,5,0
192.168.60.112,admin,138,0,10,1
192.168.240.170,admin,52,0,1,1
192.168.61.168,guest,3,1,5,0
192.168.27.213,admin,1,1,1,0
192.168.248.28,user,2,1,1,0
192.168.23.80,test,44,0,10,1
192.168.158.159,guest,0,0,10,0
192.168.233.150,user,2,0,5,0
192.168.122.203,guest,3,1,10,0
192.168.181.121,guest,174,0,10,1
192.168.255.189,admin,2,1,1,0
192.168.185.244,test,2,0,5,0
192.168.3.136,admin,3,1,10,0
192.168.191.31,guest,3,1,1,0
192.168.56.149,admin,1,0,5,0
192.168.19.221,admin,3,0,5,0
192.168.39.201,guest,1,0,1,0
192.168.244.42,user,158,0,10,1
192.168.8.4,admin,85,0,1,1
192.168.122.243,guest,149,0,10,1
192.168.35.57,guest,1,1,1,0
192.168.161.220,admin,0,1,5,0
192.168.148.158,user,56,0,5,1
192.168.33.164,test,164,0,1,1
192.168.226.71,guest,2,1,5,0
192.168.254.32,guest,2,1,30,0
192.168.197.75,admin,2,0,30,0
192.168.137.187,user,175,0,10,1
192.168.236.195,admin,28,0,10,1
192.168.183.210,guest,129,0,1,1
192.168.101.160,guest,89,0,1,1
192.168.225.73,user,2,1,10,0
192.168.139.75,guest,0,1,30,0
192.168.219.110,user,129,0,1,1
192.168.26.118,test,2,0,10,0
192.168.146.127,test,3,1,1,0
192.168.123.56,user,87,0,5,1
192.168.177.34,guest,0,0,10,0
192.168.241.190,guest,173,0,30,1
192.168.35.166,guest,1,1,5,0
192.168.18.17,user,1,1,5,0
192.168.250.108,guest,104,0,1,1
192.168.26.183,admin,1,1,10,0
192.168.66.221,admin,3,1,10,0
192.168.91.91,test,113,0,10,1
192.168.54.47,guest,3,0,5,0
192.168.29.226,user,62,0,10,1
192.168.6.233,user,2,1,5,0
192.168.224.105,admin,1,1,1,0
192.168.32.48,guest,2,1,30,0
192.168.109.95,test,81,0,10,1
192.168.119.56,test,1,0,1,0
192.168.214.102,test,0,1,5,0
192.168.69.116,user,39,0,1,1
192.168.216.8,admin,73,0,30,1
192.168.163.47,test,2,0,10,0
192.168.139.160,guest,132,0,1,1
192.168.19.75,admin,3,1,1,0
192.168.151.104,test,3,0,5,0
192.168.9.98,guest,3,1,5,0
192.168.191.145,user,0,0,5,0
192.168.5.10,user,187,0,1,1
192.168.251.183,user,2,1,5,0
192.168.199.130,guest,0,0,30,0
192.168.151.149,test,133,0,1,1
192.168.171.199,admin,3,0,5,0
192.168.196.253,user,2,1,10,0
192.168.178.105,user,0,1,30,0
192.168.102.210,test,127,0,30,1
192.168.46.23,admin,2,0,30,0
192.168.123.249,test,3,1,30,0
192.168.212.109,test,2,0,30,0
192.168.46.143,test,153,0,10,1
192.168.208.77,test,2,0,5,0
192.168.33.242,user,23,0,1,1
192.168.44.105,admin,48,0,5,1
192.168.77.185,guest,2,0,30,0
192.168.234.88,guest,177,0,1,1
192.168.127.224,test,115,0,10,1
192.168.213.80,user,2,0,30,0
192.168.62.51,user,2,0,30,0
192.168.191.124,guest,1,1,1,0
192.168.13.125,guest,1,0,30,0
192.168.156.38,test,0,1,5,0
192.168.109.105,user,107,0,5,1
192.168.135.239,test,0,1,5,0
192.168.45.211,admin,121,0,1,1
192.168.129.82,user,3,0,1,0
192.168.38.1,test,1,0,5,0
192.168.94.149,user,3,0,5,0
192.168.106.240,guest,2,1,30,0
192.168.186.24,guest,0,0,10,0
192.168.155.126,guest,2,1,5,0
192.168.122.152,admin,2,0,1,0
192.168.197.247,user,2,1,10,0
192.168.242.116,admin,2,0,5,0
192.168.126.211,guest,3,1,10,0
192.168.27.230,admin,61,0,30,1
192.168.220.246,user,50,0,30,1
192.168.30.153,admin,1,1,30,0
192.168.119.148,user,2,0,30,0
192.168.129.121,user,0,1,5,0
192.168.150.113,test,2,1,10,0
192.168.66.15,user,183,0,10,1
192.168.230.109,user,168,0,30,1
192.168.202.19,admin,1,1,30,0
192.168.171.197,guest,1,0,10,0
192.168.142.141,user,1,1,10,0
192.168.1.254,test,186,0,10,1
192.168.182.46,test,150,0,1,1
192.168.184.232,admin,2,1,30,0
192.168.59.85,admin,1,0,10,0
192.168.72.237,admin,140,0,5,1
192.168.50.89,guest,2,1,30,0
192.168.94.84,guest,74,0,1,1
192.168.72.26,test,0,0,5,0
192.168.87.248,admin,185,0,5,1
192.168.65.159,admin,3,1,30,0
192.168.130.153,user,141,0,1,1
192.168.187.188,admin,0,0,1,0
192.168.22.27,user,3,0,1,0
192.168.26.240,admin,0,1,10,0
192.168.173.118,guest,170,0,30,1
192.168.245.192,guest,2,1,1,0
192.168.155.171,user,0,1,5,0
192.168.46.238,user,28,0,10,1
192.168.221.179,guest,1,1,10,0
192.168.149.31,admin,106,0,1,1
192.168.153.204,guest,145,0,5,1
192.168.165.68,test,2,0,1,0
192.168.76.243,test,1,1,10,0
192.168.181.184,user,3,1,5,0
192.168.134.8,admin,1,1,1,0
192.168.208.55,guest,1,0,1,0
192.168.204.70,guest,47,0,1,1
192.168.106.63,test,3,1,30,0
192.168.235.79,user,166,0,30,1
192.168.123.21,test,1,0,5,0
192.168.44.19,admin,2,1,1,0
192.168.221.65,test,0,0,1,0
192.168.109.238,user,2,0,5,0
192.168.131.227,admin,0,1,1,0
192.168.84.42,admin,0,0,30,0
192.168.193.93,guest,2,1,5,0
192.168.250.11,test,3,0,1,0
192.168.74.233,guest,183,0,5,1
192.168.117.113,guest,137,0,1,1
192.168.52.169,admin,3,0,10,0
192.168.130.237,test,0,0,1,0
192.168.229.85,guest,3,1,1,0
192.168.127.204,test,130,0,1,1
192.168.32.21,user,2,1,10,0
192.168.21.29,admin,118,0,30,1
192.168.68.129,test,2,1,5,0
192.168.59.42,guest,1,1,1,0
192.168.3.16,guest,2,0,10,0
192.168.204.75,guest,2,0,10,0
192.168.11.134,guest,1,0,10,0
192.168.142.24,user,148,0,5,1
192.168.33.137,guest,2,1,1,0
192.168.216.176,user,3,0,1,0
192.168.129.222,test,176,0,10,1
192.168.232.85,test,0,0,1,0
192.168.152.1,test,2,0,10,0
192.168.214.153,test,0,0,30,0
192.168.52.39,user,1,1,10,0
192.168.55.65,test,0,0,10,0
192.168.167.52,test,3,0,30,0
192.168.101.238,admin,1,0,30,0
192.168.71.182,guest,0,0,30,0
192.168.196.137,test,1,0,1,0
192.168.11.30,guest,1,0,30,0
192.168.177.208,guest,188,0,30,1
192.168.73.80,admin,179,0,5,1
192.168.180.78,test,3,1,1,0
192.168.245.181,test,2,1,10,0
192.168.64.207,admin,0,0,10,0
192.168.15.141,admin,0,0,10,0
192.168.75.236,guest,3,1,1,0
192.168.205.158,test,2,1,10,0
192.168.8.249,guest,1,1,1,0
192.168.146.103,guest,2,1,1,0
192.168.222.76,guest,1,0,30,0
192.168.215.150,guest,2,1,10,0
192.168.219.54,guest,121,0,10,1
192.168.166.73,guest,192,0,30,1
192.168.236.36,test,1,1,1,0
192.168.3.63,test,97,0,10,1
192.168.134.204,user,0,0,10,0
192.168.216.247,user,84,0,30,1
192.168.30.188,user,141,0,30,1
192.168.224.134,admin,143,0,10,1
192.168.78.21,guest,3,1,10,0
192.168.82.249,admin,2,0,1,0
192.168.9.197,user,2,1,10,0
192.168.14.249,guest,3,0,1,0
192.168.249.129,admin,2,1,5,0
192.168.230.183,test,198,0,10,1
192.168.149.156,admin,2,0,10,0
192.168.6.7,user,2,0,30,0
192.168.241.79,user,2,1,1,0
192.168.243.116,test,1,1,5,0
192.168.86.27,user,0,1,10,0
192.168.158.72,admin,67,0,10,1
192.168.42.143,admin,3,1,30,0
192.168.154.209,admin,3,0,30,0
192.168.178.15,admin,2,0,1,0
192.168.202.187,test,28,0,5,1
192.168.91.254,user,1,0,30,0
192.168.159.211,user,138,0,10,1
192.168.230.126,guest,3,0,30,0
192.168.117.80,admin,1,0,5,0
192.168.161.252,guest,0,0,10,0
192.168.224.133,guest,0,0,1,0
192.168.56.70,admin,27,0,5,1
192.168.249.203,test,83,0,5,1
192.168.82.235,test,2,1,10,0
192.168.246.152,test,68,0,1,1
192.168.79.139,admin,3,0,30,0
192.168.113.254,user,0,0,30,0
192.168.21.202,admin,81,0,5,1
192.168.92.119,test,0,1,30,0
192.168.63.127,admin,2,1,1,0
192.168.60.104,admin,1,1,30,0
192.168.237.149,admin,1,0,10,0
192.168.245.251,user,78,0,5,1
192.168.100.234,guest,1,0,5,0
192.168.117.228,test,67,0,10,1
192.168.40.36,admin,0,0,5,0
192.168.127.77,user,3,0,5,0
192.168.148.14,test,28,0,1,1
192.168.129.116,guest,1,1,10,0
192.168.39.254,guest,2,1,5,0
192.168.190.214,test,2,1,10,0
192.168.237.95,test,1,0,1,0
192.168.18.78,test,185,0,5,1
192.168.196.67,test,149,0,5,1
192.168.57.68,user,3,0,1,0
192.168.41.222,guest,124,0,5,1
192.168.129.208,admin,2,1,10,0
192.168.61.129,admin,146,0,10,1
192.168.138.96,user,1,0,5,0
192.168.51.31,test,1,0,10,0
192.168.140.69,admin,150,0,5,1
192.168.181.146,user,122,0,1,1
192.168.75.20,test,36,0,1,1
192.168.77.98,test,2,1,30,0
192.168.226.199,user,2,1,1,0
192.168.136.93,guest,0,0,5,0
192.168.189.45,user,60,0,10,1
192.168.199.218,admin,102,0,10,1
192.168.212.208,guest,0,1,30,0
192.168.64.95,admin,3,0,30,0
192.168.101.56,admin,0,0,5,0
192.168.67.54,admin,2,1,30,0
192.168.99.210,admin,3,0,5,0
192.168.20.221,test,2,1,5,0
192.168.65.141,admin,0,0,10,0
192.168.103.53,admin,0,1,5,0
192.168.202.44,test,1,1,10,0
192.168.100.123,admin,2,0,5,0
192.168.62.202,test,167,0,5,1
192.168.59.145,test,3,1,30,0
192.168.140.37,guest,3,1,10,0
192.168.63.79,user,3,1,1,0
192.168.80.154,admin,3,0,5,0
192.168.206.96,guest,3,0,30,0
192.168.195.172,guest,106,0,10,1
192.168.190.207,test,0,1,1,0
192.168.8.128,user,131,0,5,1
192.168.119.86,test,3,1,1,0
192.168.1.190,guest,1,1,30,0
192.168.99.118,admin,0,0,10,0
192.168.104.67,user,93,0,1,1
192.168.31.147,user,0,1,1,0
192.168.100.136,user,1,0,10,0
192.168.144.251,admin,3,1,30,0
192.168.11.167,user,3,1,10,0
192.168.13.233,test,90,0,30,1
192.168.211.47,test,3,0,5,0
192.168.220.139,test,1,1,30,0
192.168.17.32,user,0,1,1,0
192.168.180.142,user,194,0,5,1
192.168.30.18,guest,88,0,10,1
192.168.252.159,user,102,0,10,1
192.168.20.71,test,89,0,30,1
192.168.234.103,admin,111,0,10,1
192.168.63.165,admin,2,0,10,0
192.168.82.197,guest,154,0,10,1
192.168.35.92,test,2,0,30,0
192.168.221.9,admin,44,0,30,1
192.168.109.22,guest,1,0,10,0
192.168.72.208,guest,2,1,10,0
192.168.25.146,test,3,1,30,0
192.168.115.160,admin,0,0,5,0
192.168.174.54,guest,2,0,1,0
192.168.43.239,user,3,1,30,0
192.168.181.113,test,2,0,5,0
192.168.193.113,user,2,0,10,0
192.168.178.156,test,2,1,30,0
192.168.179.117,admin,0,0,10,0
192.168.166.2,test,36,0,1,1
192.168.187.245,guest,3,1,30,0
192.168.53.152,guest,1,0,5,0
192.168.229.234,user,140,0,1,1
192.168.45.63,admin,156,0,5,1
192.168.16.182,guest,35,0,1,1
192.168.109.46,test,151,0,10,1
192.168.227.77,test,3,1,5,0
192.168.185.180,guest,3,1,1,0
192.168.239.44,admin,125,0,30,1
192.168.37.76,admin,0,0,10,0
192.168.196.62,admin,0,1,30,0
192.168.109.196,user,1,1,1,0
192.168.111.12,guest,0,1,5,0
192.168.227.172,user,1,0,1,0
192.168.32.187,user,3,1,1,0
192.168.159.237,user,1,0,1,0
192.168.127.214,admin,3,0,10,0
192.168.91.162,test,2,1,5,0
192.168.2.6,guest,3,1,10,0
192.168.58.169,user,2,0,1,0
192.168.226.232,guest,130,0,1,1
192.168.188.77,user,194,0,5,1
192.168.139.7,admin,118,0,1,1
192.168.182.213,test,1,1,30,0
192.168.185.249,user,3,1,5,0
192.168.29.200,test,0,0,1,0
192.168.2.117,test,48,0,10,1
192.168.63.110,user,191,0,10,1
192.168.0.168,user,23,0,1,1
192.168.229.18,test,0,0,1,0
192.168.104.74,user,56,0,1,1
192.168.101.122,test,195,0,30,1
192.168.26.60,guest,164,0,5,1
192.168.178.125,user,3,0,10,0
192.168.98.201,user,2,1,5,0
192.168.197.27,test,127,0,5,1
192.168.201.93,guest,3,1,5,0
192.168.73.141,test,2,0,30,0
192.168.124.150,admin,2,0,5,0
192.168.111.156,user,0,1,30,0
192.168.27.96,test,66,0,1,1
192.168.46.2,test,1,1,30,0
192.168.207.221,user,2,0,30,0
192.168.30.43,guest,0,0,5,0
192.168.140.221,test,176,0,1,1
192.168.167.201,guest,61,0,5,1
192.168.157.235,user,25,0,10,1
192.168.220.60,user,3,0,30,0
192.168.53.140,test,3,0,10,0
192.168.36.24,user,1,0,30,0
192.168.103.239,admin,130,0,30,1
192.168.24.72,guest,3,0,10,0
192.168.246.96,test,0,1,1,0
192.168.214.175,guest,0,1,10,0
192.168.227.237,guest,1,1,1,0
192.168.20.207,guest,2,1,10,0
192.168.117.57,admin,1,0,30,0
192.168.183.33,user,1,0,5,0
192.168.166.95,guest,1,0,30,0
192.168.192.151,test,2,1,5,0
192.168.100.112,admin,2,0,10,0
192.168.22.250,guest,0,1,1,0
192.168.140.21,admin,2,1,1,0
192.168.96.3,admin,1,1,1,0
192.168.126.216,admin,2,1,5,0
192.168.208.135,guest,0,0,10,0
192.168.67.186,guest,2,0,5,0
192.168.164.229,test,0,0,10,0
192.168.89.223,admin,1,0,1,0
192.168.116.169,guest,0,0,5,0
192.168.220.100,test,2,1,5,0
192.168.139.234,user,3,1,10,0
192.168.107.30,guest,93,0,30,1
192.168.87.98,test,1,0,5,0
192.168.170.72,user,2,0,10,0
192.168.111.163,user,86,0,1,1
192.168.19.154,user,0,1,30,0
192.168.95.14,test,2,1,30,0
192.168.181.120,admin,3,0,30,0
192.168.94.14,admin,2,0,10,0
192.168.145.111,user,0,0,5,0
192.168.236.182,test,0,1,30,0
192.168.111.104,guest,1,0,10,0
192.168.126.172,guest,112,0,1,1
192.168.27.146,guest,146,0,30,1
192.168.220.90,guest,0,1,1,0
192.168.244.252,admin,3,0,5,0
192.168.221.217,user,96,0,1,1
192.168.24.38,user,32,0,10,1
192.168.56.55,guest,177,0,5,1
192.168.208.126,admin,2,0,30,0
192.168.195.111,guest,151,0,10,1
192.168.103.254,admin,3,0,30,0
192.168.136.50,test,2,0,1,0
192.168.209.242,admin,50,0,5,1
192.168.248.89,user,1,0,10,0
192.168.23.240,test,0,0,30,0
192.168.64.131,guest,137,0,5,1
192.168.99.211,admin,164,0,5,1
192.168.20.82,test,52,0,1,1
192.168.12.149,admin,1,1,5,0
192.168.254.247,admin,0,1,30,0
192.168.140.111,test,59,0,10,1
192.168.31.239,test,2,1,5,0
192.168.217.101,test,3,1,1,0
192.168.43.36,user,1,0,30,0
192.168.169.157,test,42,0,10,1
192.168.21.162,user,0,0,5,0
192.168.104.31,admin,3,1,1,0
192.168.178.26,admin,66,0,30,1
192.168.181.178,test,0,0,1,0
192.168.222.109,admin,149,0,10,1
192.168.22.220,test,0,1,30,0
192.168.117.157,user,71,0,10,1
192.168.206.140,guest,66,0,5,1
192.168.1.180,user,0,1,30,0
192.168.159.91,admin,1,1,10,0
192.168.124.111,test,106,0,10,1
192.168.18.81,guest,1,0,10,0
192.168.156.206,test,3,1,1,0
192.168.116.236,guest,3,0,30,0
192.168.34.28,test,1,0,10,0
192.168.133.82,admin,75,0,30,1
192.168.106.25,guest,156,0,5,1
192.168.183.184,test,0,0,10,0
192.168.233.207,guest,0,1,1,0
192.168.202.215,admin,2,0,5,0
192.168.161.4,guest,100,0,10,1
192.168.229.125,user,0,0,1,0
192.168.113.250,test,0,0,5,0
192.168.238.17,guest,2,1,5,0
192.168.138.60,test,0,0,30,0
192.168.39.72,guest,3,0,10,0
192.168.67.185,user,199,0,5,1
192.168.85.214,test,3,0,1,0
192.168.55.193,admin,1,0,1,0
192.168.9.188,guest,3,1,1,0
192.168.132.233,user,143,0,1,1
192.168.186.15,test,1,0,5,0
192.168.8.42,admin,0,0,5,0
192.168.190.78,guest,67,0,5,1
192.168.142.66,test,2,0,1,0
192.168.205.171,admin,2,0,30,0
192.168.234.39,guest,2,0,10,0
192.168.186.146,test,184,0,10,1
192.168.17.186,admin,37,0,1,1
192.168.47.188,admin,3,1,10,0
192.168.200.15,test,154,0,1,1
192.168.106.45,user,169,0,10,1
192.168.22.22,user,1,1,5,0
192.168.187.183,admin,105,0,5,1
192.168.170.173,test,194,0,30,1
192.168.210.22,test,190,0,1,1
192.168.34.128,test,1,1,5,0
192.168.163.17,user,86,0,30,1
192.168.68.183,test,1,0,10,0
192.168.155.221,guest,0,1,10,0
192.168.206.230,user,3,0,30,0
192.168.190.248,admin,0,0,10,0
192.168.41.16,test,168,0,5,1
192.168.183.230,admin,29,0,10,1
192.168.144.28,admin,115,0,10,1
192.168.154.190,user,186,0,10,1
192.168.100.48,guest,101,0,5,1
192.168.2.249,guest,22,0,30,1
192.168.39.172,admin,104,0,30,1
192.168.116.226,guest,1,0,10,0
192.168.232.218,guest,0,1,30,0
192.168.144.83,user,1,0,10,0
192.168.167.199,guest,171,0,30,1
192.168.239.172,admin,1,0,5,0
192.168.31.207,test,55,0,1,1
192.168.126.107,admin,102,0,5,1
192.168.223.154,guest,2,1,1,0
192.168.177.154,guest,3,1,1,0
192.168.98.106,guest,0,1,30,0
192.168.1.103,test,0,0,30,0
192.168.106.139,test,1,0,1,0
192.168.95.144,guest,1,0,5,0
192.168.79.168,guest,58,0,5,1
192.168.228.198,test,0,0,30,0
192.168.255.217,guest,2,1,1,0
192.168.127.227,admin,69,0,30,1
192.168.145.9,user,157,0,5,1
192.168.150.82,test,23,0,1,1
192.168.145.251,test,0,1,5,0
192.168.164.93,test,0,0,5,0
192.168.31.30,guest,2,1,5,0
192.168.29.158,test,0,1,5,0
192.168.103.87,guest,70,0,1,1
192.168.174.170,guest,149,0,10,1
192.168.67.76,user,3,1,30,0
192.168.85.54,user,1,1,30,0
192.168.20.69,admin,0,1,30,0
192.168.22.20,guest,111,0,30,1
192.168.119.84,admin,1,0,10,0
192.168.194.121,admin,3,1,1,0
192.168.63.10,test,3,0,1,0
192.168.127.117,guest,118,0,10,1
192.168.95.251,admin,0,1,10,0
192.168.237.149,user,2,0,30,0
192.168.227.48,admin,82,0,1,1
192.168.6.55,admin,3,0,30,0
192.168.114.236,admin,0,0,1,0
192.168.126.206,admin,2,1,5,0
192.168.9.62,guest,1,1,10,0
192.168.239.46,guest,2,0,5,0
192.168.108.98,test,2,1,30,0
192.168.145.136,user,3,0,30,0
192.168.236.157,test,1,1,1,0
192.168.155.177,user,0,1,10,0
192.168.90.60,test,1,1,10,0
192.168.226.122,admin,1,0,5,0
192.168.233.92,admin,1,1,10,0
192.168.43.227,test,0,1,1,0
192.168.39.162,guest,0,0,10,0
192.168.130.134,guest,1,0,1,0
192.168.47.15,admin,97,0,1,1
192.168.195.27,guest,2,1,5,0
192.168.44.134,guest,63,0,10,1
192.168.248.82,user,2,0,1,0
192.168.92.114,test,2,0,10,0
192.168.60.108,test,2,1,5,0
192.168.69.49,test,49,0,5,1
192.168.203.104,guest,0,0,5,0
192.168.101.72,user,29,0,1,1
192.168.20.151,user,51,0,10,1
192.168.121.218,guest,46,0,1,1
192.168.113.5,user,0,0,30,0
192.168.78.6,admin,119,0,5,1
192.168.13.60,test,68,0,10,1
192.168.33.216,admin,2,0,30,0
192.168.60.112,admin,1,1,10,0
192.168.185.126,guest,191,0,1,1
192.168.58.197,admin,145,0,10,1
192.168.35.39,admin,86,0,30,1
192.168.183.157,guest,2,1,5,0
192.168.68.134,test,34,0,5,1
192.168.194.144,admin,3,0,10,0
192.168.173.130,test,3,1,1,0
